rok,vek,pohlavie,kategoria,pocet,priemer_eur
2023,69,M,C,1455,607.9
2023,69,M,V,901,435.93
2023,69,M,PC,130,568.37
2023,69,M,PV,32,407.65
2023,69,M,CV,61,331.33
2023,69,M,PCV,2,309.78
2023,70,M,S,20945,791.65
2023,70,M,P,1579,740.24
2023,70,M,C,1435,601.7
2023,70,M,V,881,431.51
2023,70,M,PC,108,562.59
2023,70,M,PV,27,403.44
2023,70,M,CV,60,327.86
2023,70,M,PCV,2,306.63
2023,71,M,S,20233,783.45
2023,71,M,P,1292,732.46
2023,71,M,C,1408,595.39
2023,71,M,V,856,426.99
2023,71,M,PC,90,556.71
2023,71,M,PV,22,399.24
2023,71,M,CV,60,324.5
2023,71,M,PCV,2,303.37
2023,72,M,S,19432,775.14
2023,72,M,P,1053,724.79
2023,72,M,C,1373,589.19
2023,72,M,V,827,422.47
2023,72,M,PC,74,550.82
2023,72,M,PV,18,395.03
2023,72,M,CV,58,321.03
2023,72,M,PCV,1,300.22
2023,73,M,S,18551,766.94
2023,73,M,P,854,717.12
2023,73,M,C,1331,582.88
2023,73,M,V,794,417.95
2023,73,M,PC,61,544.93
2023,73,M,PV,15,390.83
2023,73,M,CV,57,317.67
2023,73,M,PCV,1,297.06
2023,74,M,S,17421,758.64
2023,74,M,P,683,709.34
2023,74,M,C,1269,576.57
2023,74,M,V,751,413.54
2023,74,M,PC,50,539.15
2023,74,M,PV,12,386.62
2023,74,M,CV,55,314.2
2023,74,M,PCV,1,293.81
2023,75,M,S,16262,750.44
2023,75,M,P,543,701.66
2023,75,M,C,1202,570.37
2023,75,M,V,705,409.02
2023,75,M,PC,40,533.26
2023,75,M,PV,9,382.42
2023,75,M,CV,52,310.83
2023,75,M,PCV,1,290.65
2023,76,M,S,15077,742.24
2023,76,M,P,429,693.99
2023,76,M,C,1130,564.06
2023,76,M,V,657,404.5
2023,76,M,PC,32,527.38
2023,76,M,PV,7,378.22
2023,76,M,CV,49,307.37
2023,76,M,PCV,1,287.39
2023,77,M,S,13876,733.94
2023,77,M,P,337,686.21
2023,77,M,C,1055,557.76
2023,77,M,V,609,399.97
2023,77,M,PC,26,521.49
2023,77,M,PV,6,374.01
2023,77,M,CV,46,304.0
2023,78,M,S,12669,725.74
2023,78,M,P,262,678.54
2023,78,M,C,977,551.56
2023,78,M,V,559,395.45
2023,78,M,PC,20,515.71
2023,78,M,PV,5,369.81
2023,78,M,CV,43,300.53
2023,79,M,S,11693,717.43
2023,79,M,P,207,670.86
2023,79,M,C,915,545.25
2023,79,M,V,519,391.04
2023,79,M,PC,16,509.82
2023,79,M,PV,4,365.6
2023,79,M,CV,41,297.17
2023,80,M,S,10691,709.23
2023,80,M,P,161,663.09
2023,80,M,C,848,539.05
2023,80,M,V,477,386.52
2023,80,M,PC,13,503.94
2023,80,M,PV,3,361.4
2023,80,M,CV,38,293.81
2023,81,M,S,9674,700.93
2023,81,M,P,125,655.41
2023,81,M,C,778,532.74
2023,81,M,V,434,382.0
2023,81,M,PC,10,498.05
2023,81,M,PV,2,357.19
2023,81,M,CV,35,290.34
2023,82,M,S,8656,692.73
2023,82,M,P,96,647.74
2023,82,M,C,705,526.43
2023,82,M,V,391,377.48
2023,82,M,PC,8,492.27
2023,82,M,PV,2,352.99
2023,82,M,CV,32,286.97
2023,83,M,S,7650,684.42
2023,83,M,P,72,639.96
2023,83,M,C,632,520.23
2023,83,M,V,348,373.06
2023,83,M,PC,6,486.38
2023,83,M,PV,1,348.78
2023,83,M,CV,29,283.5
2023,84,M,S,6653,676.23
2023,84,M,P,54,632.29
2023,84,M,C,557,513.92
2023,84,M,V,304,368.54
2023,84,M,PC,4,480.5
2023,84,M,PV,1,344.58
2023,84,M,CV,25,280.14
2023,85,M,S,5703,668.03
2023,85,M,P,39,624.51
2023,85,M,C,484,507.62
2023,85,M,V,262,364.02
2023,85,M,PC,3,474.71
2023,85,M,PV,1,340.37
2023,85,M,CV,22,276.67
2023,86,M,S,4812,659.72
2023,86,M,P,28,616.83
2023,86,M,C,413,501.41
2023,86,M,V,222,359.5
2023,86,M,PC,2,468.83
2023,86,M,PV,1,336.17
2023,86,M,CV,19,273.31
2023,87,M,S,3988,651.52
2023,87,M,P,20,609.16
2023,87,M,C,347,495.11
2023,87,M,V,185,355.09
2023,87,M,PC,2,462.94
2023,87,M,CV,16,269.84
2023,88,M,S,3243,643.22
2023,88,M,P,14,601.38
2023,88,M,C,286,488.9
2023,88,M,V,152,350.57
2023,88,M,PC,1,457.05
2023,88,M,CV,13,266.47
2023,89,M,S,2591,635.02
2023,89,M,P,10,593.71
2023,89,M,C,231,482.6
2023,89,M,V,122,346.05
2023,89,M,PC,1,451.27
2023,89,M,CV,11,263.01
2023,90,M,S,2022,626.72
2023,90,M,P,6,586.03
2023,90,M,C,183,476.29
2023,90,M,V,96,341.53
2023,90,M,PC,1,445.39
2023,90,M,CV,9,259.64
2023,91,M,S,1538,618.52
2023,91,M,P,4,578.26
2023,91,M,C,141,470.09
2023,91,M,V,73,337.11
2023,91,M,CV,7,256.17
2023,92,M,S,1137,610.21
2023,92,M,P,3,570.58
2023,92,M,C,105,463.78
2023,92,M,V,54,332.59
2023,92,M,CV,5,252.81
2023,93,M,S,814,602.01
2023,93,M,P,2,562.91
2023,93,M,C,76,457.47
2023,93,M,V,39,328.07
2023,93,M,CV,4,249.34
2023,94,M,S,557,593.71
2023,94,M,P,1,555.13
2023,94,M,C,53,451.27
2023,94,M,V,27,323.55
2023,94,M,CV,3,245.98
2023,95,M,S,367,585.51
2023,95,M,P,1,547.46
2023,95,M,C,35,444.97
2023,95,M,V,18,319.14
2023,95,M,CV,2,242.51
2023,61,Z,S,41,585.72
2023,61,Z,P,14,547.56
2023,61,Z,C,2,445.07
2023,61,Z,PC,1,416.16
2023,62,Z,S,4315,602.43
2023,62,Z,P,1211,563.22
2023,62,Z,C,193,457.79
2023,62,Z,V,22,328.28
2023,62,Z,PC,54,428.04
2023,62,Z,PV,3,306.95
2023,62,Z,CV,1,249.55
2023,63,Z,S,13093,619.15
2023,63,Z,P,3025,578.89
2023,63,Z,C,597,470.51
2023,63,Z,V,69,337.43
2023,63,Z,PC,138,439.92
2023,63,Z,PV,6,315.46
2023,63,Z,CV,3,256.49
2023,64,Z,S,21908,635.86
2023,64,Z,P,4196,594.55
2023,64,Z,C,1015,483.23
2023,64,Z,V,115,346.57
2023,64,Z,PC,194,451.9
2023,64,Z,PV,9,323.97
2023,64,Z,CV,5,263.43
2023,65,Z,S,25770,652.57
2023,65,Z,P,4114,610.21
2023,65,Z,C,1214,495.95
2023,65,Z,V,137,355.72
2023,65,Z,PC,194,463.78
2023,65,Z,PV,9,332.59
2023,65,Z,CV,6,270.26
2023,66,Z,S,26238,669.39
2023,66,Z,P,3507,625.87
2023,66,Z,C,1256,508.67
2023,66,Z,V,140,364.76
2023,66,Z,PC,168,475.66
2023,66,Z,PV,7,341.11
2023,66,Z,CV,7,277.2
2023,67,Z,S,26575,662.67
2023,67,Z,P,2985,619.57
2023,67,Z,C,1293,503.62
2023,67,Z,V,143,361.19
2023,67,Z,PC,145,470.93
2023,67,Z,PV,6,337.64
2023,67,Z,CV,7,274.46
2023,68,Z,S,26789,655.94
2023,68,Z,P,2536,613.36
2023,68,Z,C,1324,498.58
2023,68,Z,V,145,357.51
2023,68,Z,PC,125,466.09
2023,68,Z,PV,5,334.28
2023,68,Z,CV,7,271.73
2023,69,Z,S,26662,649.21
2023,69,Z,P,2132,607.06
2023,69,Z,C,1339,493.43
2023,69,Z,V,145,353.83
2023,69,Z,PC,107,461.36
2023,69,Z,PV,5,330.81
2023,69,Z,CV,7,268.89
2023,70,Z,S,26433,642.59
2023,70,Z,P,1790,600.75
2023,70,Z,C,1348,488.38
2023,70,Z,V,144,350.15
2023,70,Z,PC,91,456.63
2023,70,Z,PV,4,327.44
2023,70,Z,CV,7,266.16
2023,71,Z,S,26110,635.86
2023,71,Z,P,1500,594.55
2023,71,Z,C,1352,483.23
2023,71,Z,V,143,346.57
2023,71,Z,PC,78,451.9
2023,71,Z,PV,3,323.97
2023,71,Z,CV,7,263.43
2023,72,Z,S,25699,629.13
2023,72,Z,P,1254,588.24
2023,72,Z,C,1351,478.18
2023,72,Z,V,142,342.9
2023,72,Z,PC,66,447.07
2023,72,Z,PV,3,320.61
2023,72,Z,CV,7,260.59
2023,73,Z,S,25205,622.51
2023,73,Z,P,1046,582.04
2023,73,Z,C,1345,473.14
2023,73,Z,V,140,339.22
2023,73,Z,PC,56,442.34
2023,73,Z,PV,2,317.25
2023,73,Z,CV,7,257.86
2023,74,Z,S,24368,615.78
2023,74,Z,P,861,575.73
2023,74,Z,C,1319,467.99
2023,74,Z,V,136,335.64
2023,74,Z,PC,47,437.61
2023,74,Z,PV,2,313.78
2023,74,Z,CV,7,255.02
2023,75,Z,S,23482,609.06
2023,75,Z,P,707,569.53
2023,75,Z,C,1290,462.94
2023,75,Z,V,132,331.96
2023,75,Z,PC,39,432.88
2023,75,Z,PV,2,310.41
2023,75,Z,CV,7,252.28
2023,76,Z,S,22546,602.43
2023,76,Z,P,579,563.22
2023,76,Z,C,1256,457.79
2023,76,Z,V,128,328.28
2023,76,Z,PC,32,428.04
2023,76,Z,PV,1,306.95
2023,76,Z,CV,7,249.55
2023,77,Z,S,21561,595.71
2023,77,Z,P,472,557.02
2023,77,Z,C,1218,452.74
2023,77,Z,V,123,324.71
2023,77,Z,PC,27,423.31
2023,77,Z,PV,1,303.58
2023,77,Z,CV,7,246.71
2023,78,Z,S,20533,588.98
2023,78,Z,P,384,550.71
2023,78,Z,C,1176,447.7
2023,78,Z,V,117,321.03
2023,78,Z,PC,22,418.58
2023,78,Z,PV,1,300.11
2023,78,Z,CV,7,243.98
2023,79,Z,S,19850,582.36
2023,79,Z,P,317,544.51
2023,79,Z,C,1153,442.55
2023,79,Z,V,114,317.35
2023,79,Z,PC,18,413.85
2023,79,Z,PV,1,296.75
2023,79,Z,CV,7,241.25
2023,80,Z,S,19094,575.63
2023,80,Z,P,261,538.21
2023,80,Z,C,1124,437.5
2023,80,Z,V,110,313.67
2023,80,Z,PC,15,409.02
2023,80,Z,PV,1,293.28
2023,80,Z,CV,7,238.41
2023,81,Z,S,18270,568.9
2023,81,Z,P,213,532.0
2023,81,Z,C,1090,432.35
2023,81,Z,V,106,310.1
2023,81,Z,PC,13,404.28
2023,81,Z,CV,6,235.68
2023,82,Z,S,17380,562.28
2023,82,Z,P,173,525.7
2023,82,Z,C,1051,427.31
2023,82,Z,V,102,306.42
2023,82,Z,PC,10,399.55
2023,82,Z,CV,6,232.84
2023,83,Z,S,16431,555.55
2023,83,Z,P,140,519.49
2023,83,Z,C,1006,422.26
2023,83,Z,V,97,302.74
2023,83,Z,PC,9,394.82
2023,83,Z,CV,6,230.1
2023,84,Z,S,15381,548.82
2023,84,Z,P,112,513.19
2023,84,Z,C,954,417.11
2023,84,Z,V,91,299.17
2023,84,Z,PC,7,389.99
2023,84,Z,CV,6,227.37
2023,85,Z,S,14297,542.2
2023,85,Z,P,89,506.88
2023,85,Z,C,898,412.06
2023,85,Z,V,85,295.49
2023,85,Z,PC,6,385.26
2023,85,Z,CV,5,224.53
2023,86,Z,S,13183,535.47
2023,86,Z,P,70,500.68
2023,86,Z,C,839,406.91
2023,86,Z,V,79,291.81
2023,86,Z,PC,4,380.53
2023,86,Z,CV,5,221.8
2023,87,Z,S,12049,528.74
2023,87,Z,P,55,494.37
2023,87,Z,C,776,401.87
2023,87,Z,V,72,288.23
2023,87,Z,PC,4,375.8
2023,87,Z,CV,5,219.07
2023,88,Z,S,10908,522.12
2023,88,Z,P,43,488.17
2023,88,Z,C,712,396.82
2023,88,Z,V,66,284.56
2023,88,Z,PC,3,370.96
2023,88,Z,CV,4,216.23
2023,89,Z,S,9808,515.39
2023,89,Z,P,33,481.86
2023,89,Z,C,648,391.67
2023,89,Z,V,60,280.88
2023,89,Z,PC,2,366.23
2023,89,Z,CV,4,213.5
2023,90,Z,S,8717,508.67
2023,90,Z,P,25,475.66
2023,90,Z,C,583,386.62
2023,90,Z,V,53,277.2
2023,90,Z,PC,2,361.5
2023,90,Z,CV,4,210.66
2023,91,Z,S,7648,502.04
2023,91,Z,P,19,469.35
2023,91,Z,C,517,381.47
2023,91,Z,V,47,273.62
2023,91,Z,PC,1,356.77
2023,91,Z,CV,3,207.92
2023,92,Z,S,6616,495.32
2023,92,Z,P,14,463.15
2023,92,Z,C,453,376.43
2023,92,Z,V,41,269.94
2023,92,Z,PC,1,351.94
2023,92,Z,CV,3,205.19
2023,93,Z,S,5636,488.59
2023,93,Z,P,10,456.84
2023,93,Z,C,390,371.38
2023,93,Z,V,35,266.26
2023,93,Z,PC,1,347.21
2023,93,Z,CV,2,202.35
2023,94,Z,S,4656,481.97
2023,94,Z,P,7,450.64
2023,94,Z,C,326,366.23
2023,94,Z,V,29,262.69
2023,94,Z,PC,1,342.48
2023,94,Z,CV,2,199.62
2023,95,Z,S,3778,475.24
2023,95,Z,P,5,444.33
2023,95,Z,C,268,361.19
2023,95,Z,V,24,259.01
2023,95,Z,CV,2,196.89
2024,62,M,S,2029,781.87
2024,62,M,P,811,731.05
2024,62,M,C,121,594.18
2024,62,M,V,81,426.09
2024,62,M,PC,49,555.54
2024,62,M,PV,13,398.41
2024,62,M,CV,5,323.78
2024,62,M,PCV,1,302.74
2024,63,M,S,8732,803.58
2024,63,M,P,2827,751.31
2024,63,M,C,532,610.68
2024,63,M,V,349,437.94
2024,63,M,PC,172,571.04
2024,63,M,PV,45,409.48
2024,63,M,CV,21,332.86
2024,63,M,PCV,3,311.16
2024,64,M,S,16733,825.28
2024,64,M,P,4433,771.58
2024,64,M,C,1036,627.18
2024,64,M,V,673,449.79
2024,64,M,PC,275,586.43
2024,64,M,PV,71,420.56
2024,64,M,CV,42,341.83
2024,64,M,PCV,4,319.57
2024,65,M,S,21661,846.98
2024,65,M,P,4734,791.95
2024,65,M,C,1364,643.68
2024,65,M,V,877,461.64
2024,65,M,PC,298,601.83
2024,65,M,PV,77,431.63
2024,65,M,CV,55,350.8
2024,65,M,PCV,5,327.99
2024,66,M,S,22078,868.69
2024,66,M,P,4007,812.21
2024,66,M,C,1414,660.18
2024,66,M,V,900,473.49
2024,66,M,PC,257,617.33
2024,66,M,PV,65,442.7
2024,66,M,CV,58,359.77
2024,66,M,PCV,4,336.4
2024,67,M,S,22157,860.05
2024,67,M,P,3356,804.13
2024,67,M,C,1442,653.65
2024,67,M,V,909,468.73
2024,67,M,PC,218,611.13
2024,67,M,PV,55,438.27
2024,67,M,CV,59,356.22
2024,67,M,PCV,4,333.08
2024,68,M,S,22075,851.3
2024,68,M,P,2803,795.94
2024,68,M,C,1460,647.0
2024,68,M,V,911,463.96
2024,68,M,PC,185,604.93
2024,68,M,PV,46,433.85
2024,68,M,CV,60,352.57
2024,68,M,PCV,3,329.65
2024,69,M,S,21845,842.67
2024,69,M,P,2333,787.85
2024,69,M,C,1468,640.36
2024,69,M,V,907,459.2
2024,69,M,PC,157,598.72
2024,69,M,PV,39,429.42
2024,69,M,CV,61,349.03
2024,69,M,PCV,3,326.33
2024,70,M,S,21297,833.92
2024,70,M,P,1918,779.77
2024,70,M,C,1454,633.83
2024,70,M,V,890,454.55
2024,70,M,PC,131,592.63
2024,70,M,PV,32,424.99
2024,70,M,CV,61,345.37
2024,70,M,PCV,2,323.0
2024,71,M,S,20636,825.28
2024,71,M,P,1572,771.58
2024,71,M,C,1431,627.18
2024,71,M,V,868,449.79
2024,71,M,PC,109,586.43
2024,71,M,PV,26,420.56
2024,71,M,CV,60,341.83
2024,71,M,PCV,2,319.57
2024,72,M,S,19875,816.53
2024,72,M,P,1282,763.49
2024,72,M,C,1399,620.65
2024,72,M,V,841,445.03
2024,72,M,PC,90,580.23
2024,72,M,PV,22,416.13
2024,72,M,CV,59,338.17
2024,72,M,PCV,2,316.25
2024,73,M,S,19025,807.9
2024,73,M,P,1042,755.41
2024,73,M,C,1360,614.01
2024,73,M,V,810,440.27
2024,73,M,PC,74,574.03
2024,73,M,PV,18,411.7
2024,73,M,CV,58,334.63
2024,73,M,PCV,1,312.93
2024,74,M,S,18096,799.15
2024,74,M,P,842,747.22
2024,74,M,C,1312,607.36
2024,74,M,V,775,435.62
2024,74,M,PC,61,567.94
2024,74,M,PV,14,407.27
2024,74,M,CV,56,330.98
2024,74,M,PCV,1,309.49
2024,75,M,S,16924,790.51
2024,75,M,P,670,739.13
2024,75,M,C,1246,600.83
2024,75,M,V,729,430.86
2024,75,M,PC,49,561.74
2024,75,M,PV,12,402.84
2024,75,M,CV,54,327.43
2024,75,M,PCV,1,306.17
2024,76,M,S,15727,781.87
2024,76,M,P,530,731.05
2024,76,M,C,1174,594.18
2024,76,M,V,682,426.09
2024,76,M,PC,40,555.54
2024,76,M,PV,9,398.41
2024,76,M,CV,51,323.78
2024,76,M,PCV,1,302.74
2024,77,M,S,14510,773.13
2024,77,M,P,417,722.85
2024,77,M,C,1099,587.54
2024,77,M,V,632,421.33
2024,77,M,PC,32,549.34
2024,77,M,PV,7,393.98
2024,77,M,CV,48,320.24
2024,77,M,PCV,1,299.42
2024,78,M,S,13281,764.49
2024,78,M,P,325,714.77
2024,78,M,C,1020,581.01
2024,78,M,V,582,416.57
2024,78,M,PC,25,543.25
2024,78,M,PV,6,389.55
2024,78,M,CV,45,316.58
2024,79,M,S,12053,755.74
2024,79,M,P,252,706.69
2024,79,M,C,939,574.36
2024,79,M,V,532,411.92
2024,79,M,PC,20,537.05
2024,79,M,PV,4,385.12
2024,79,M,CV,41,313.04
2024,80,M,S,11051,747.1
2024,80,M,P,197,698.49
2024,80,M,C,873,567.83
2024,80,M,V,490,407.16
2024,80,M,PC,16,530.85
2024,80,M,PV,4,380.69
2024,80,M,CV,39,309.49
2024,81,M,S,10030,738.36
2024,81,M,P,153,690.41
2024,81,M,C,803,561.19
2024,81,M,V,448,402.4
2024,81,M,PC,12,524.65
2024,81,M,PV,3,376.27
2024,81,M,CV,36,305.84
2024,82,M,S,9003,729.72
2024,82,M,P,117,682.33
2024,82,M,C,731,554.54
2024,82,M,V,404,397.64
2024,82,M,PC,10,518.56
2024,82,M,PV,2,371.84
2024,82,M,CV,33,302.3
2024,83,M,S,7984,720.97
2024,83,M,P,89,674.13
2024,83,M,C,657,548.01
2024,83,M,V,360,392.99
2024,83,M,PC,7,512.35
2024,83,M,PV,2,367.41
2024,83,M,CV,30,298.64
2024,84,M,S,6987,712.34
2024,84,M,P,67,666.05
2024,84,M,C,582,541.37
2024,84,M,V,317,388.22
2024,84,M,PC,6,506.15
2024,84,M,PV,1,362.98
2024,84,M,CV,26,295.1
2024,85,M,S,6011,703.7
2024,85,M,P,49,657.86
2024,85,M,C,508,534.72
2024,85,M,V,275,383.46
2024,85,M,PC,4,500.06
2024,85,M,PV,1,358.55
2024,85,M,CV,23,291.45
2024,86,M,S,5092,694.95
2024,86,M,P,35,649.77
2024,86,M,C,436,528.19
2024,86,M,V,234,378.7
2024,86,M,PC,3,493.86
2024,86,M,PV,1,354.12
2024,86,M,CV,20,287.9
2024,87,M,S,4240,686.31
2024,87,M,P,25,641.69
2024,87,M,C,367,521.54
2024,87,M,V,196,374.05
2024,87,M,PC,2,487.66
2024,87,M,CV,17,284.25
2024,88,M,S,3464,677.57
2024,88,M,P,18,633.49
2024,88,M,C,304,515.01
2024,88,M,V,161,369.29
2024,88,M,PC,2,481.46
2024,88,M,CV,14,280.7
2024,89,M,S,2772,668.93
2024,89,M,P,12,625.41
2024,89,M,C,246,508.37
2024,89,M,V,129,364.53
2024,89,M,PC,1,475.37
2024,89,M,CV,12,277.05
2024,90,M,S,2176,660.18
2024,90,M,P,8,617.33
2024,90,M,C,196,501.72
2024,90,M,V,102,359.77
2024,90,M,PC,1,469.17
2024,90,M,CV,9,273.51
2024,91,M,S,1666,651.54
2024,91,M,P,5,609.13
2024,91,M,C,152,495.19
2024,91,M,V,79,355.12
2024,91,M,CV,7,269.85
2024,92,M,S,1240,642.8
2024,92,M,P,3,601.05
2024,92,M,C,114,488.55
2024,92,M,V,59,350.35
2024,92,M,CV,5,266.31
2024,93,M,S,896,634.16
2024,93,M,P,2,592.97
2024,93,M,C,84,481.9
2024,93,M,V,43,345.59
2024,93,M,CV,4,262.65
2024,94,M,S,625,625.41
2024,94,M,P,1,584.77
2024,94,M,C,59,475.37
2024,94,M,V,30,340.83
2024,94,M,CV,3,259.11
2024,95,M,S,416,616.77
2024,95,M,P,1,576.69
2024,95,M,C,40,468.73
2024,95,M,V,20,336.18
2024,95,M,CV,2,255.46
2024,62,Z,S,2308,634.6
2024,62,Z,P,804,593.3
2024,62,Z,C,103,482.24
2024,62,Z,V,12,345.81
2024,62,Z,PC,36,450.9
2024,62,Z,PV,2,323.34
2024,62,Z,CV,1,262.88
2024,63,Z,S,9968,652.21
2024,63,Z,P,2832,609.8
2024,63,Z,C,452,495.63
2024,63,Z,V,52,355.45
2024,63,Z,PC,129,463.41
2024,63,Z,PV,6,332.3
2024,63,Z,CV,2,270.18
2024,64,Z,S,19218,669.81
2024,64,Z,P,4493,626.3
2024,64,Z,C,887,509.03
2024,64,Z,V,101,365.08
2024,64,Z,PC,207,476.03
2024,64,Z,PV,9,341.27
2024,64,Z,CV,5,277.49
2024,65,Z,S,25118,687.42
2024,65,Z,P,4866,642.8
2024,65,Z,C,1179,522.43
2024,65,Z,V,132,374.72
2024,65,Z,PC,228,488.55
2024,65,Z,PV,10,350.35
2024,65,Z,CV,6,284.69
2024,66,Z,S,25904,705.14
2024,66,Z,P,4181,659.29
2024,66,Z,C,1236,535.83
2024,66,Z,V,137,384.24
2024,66,Z,PC,199,501.06
2024,66,Z,PV,9,359.32
2024,66,Z,CV,7,292.0
2024,67,Z,S,26355,698.05
2024,67,Z,P,3561,652.65
2024,67,Z,C,1277,530.51
2024,67,Z,V,140,380.47
2024,67,Z,PC,173,496.08
2024,67,Z,PV,8,355.67
2024,67,Z,CV,7,289.12
2024,68,Z,S,26669,690.96
2024,68,Z,P,3027,646.12
2024,68,Z,C,1313,525.2
2024,68,Z,V,143,376.6
2024,68,Z,PC,149,490.98
2024,68,Z,PV,6,352.13
2024,68,Z,CV,7,286.24
2024,69,Z,S,26867,683.88
2024,69,Z,P,2569,639.47
2024,69,Z,C,1343,519.77
2024,69,Z,V,145,372.72
2024,69,Z,PC,129,486.0
2024,69,Z,PV,6,348.47
2024,69,Z,CV,7,283.25
2024,70,Z,S,26697,676.9
2024,70,Z,P,2157,632.83
2024,70,Z,C,1356,514.46
2024,70,Z,V,145,368.85
2024,70,Z,PC,110,481.02
2024,70,Z,PV,5,344.93
2024,70,Z,CV,7,280.37
2024,71,Z,S,26432,669.81
2024,71,Z,P,1808,626.3
2024,71,Z,C,1363,509.03
2024,71,Z,V,144,365.08
2024,71,Z,PC,93,476.03
2024,71,Z,PV,4,341.27
2024,71,Z,CV,7,277.49
2024,72,Z,S,26069,662.73
2024,72,Z,P,1512,619.65
2024,72,Z,C,1365,503.72
2024,72,Z,V,143,361.21
2024,72,Z,PC,79,470.94
2024,72,Z,PV,3,337.73
2024,72,Z,CV,7,274.5
2024,73,Z,S,25615,655.75
2024,73,Z,P,1262,613.12
2024,73,Z,C,1361,498.4
2024,73,Z,V,142,357.33
2024,73,Z,PC,67,465.96
2024,73,Z,PV,3,334.19
2024,73,Z,CV,8,271.62
2024,74,Z,S,25076,648.66
2024,74,Z,P,1051,606.48
2024,74,Z,C,1352,492.98
2024,74,Z,V,139,353.57
2024,74,Z,PC,57,460.97
2024,74,Z,PV,2,330.53
2024,74,Z,CV,8,268.63
2024,75,Z,S,24192,641.58
2024,75,Z,P,863,599.94
2024,75,Z,C,1323,487.66
2024,75,Z,V,135,349.69
2024,75,Z,PC,47,455.99
2024,75,Z,PV,2,326.99
2024,75,Z,CV,7,265.76
2024,76,Z,S,23258,634.6
2024,76,Z,P,707,593.3
2024,76,Z,C,1290,482.24
2024,76,Z,V,131,345.81
2024,76,Z,PC,39,450.9
2024,76,Z,PV,2,323.34
2024,76,Z,CV,7,262.88
2024,77,Z,S,22273,627.51
2024,77,Z,P,577,586.77
2024,77,Z,C,1253,476.92
2024,77,Z,V,126,342.05
2024,77,Z,PC,32,445.92
2024,77,Z,PV,1,319.79
2024,77,Z,CV,7,259.89
2024,78,Z,S,21240,620.43
2024,78,Z,P,470,580.12
2024,78,Z,C,1212,471.61
2024,78,Z,V,121,338.17
2024,78,Z,PC,27,440.93
2024,78,Z,PV,1,316.14
2024,78,Z,CV,7,257.01
2024,79,Z,S,20164,613.45
2024,79,Z,P,381,573.59
2024,79,Z,C,1166,466.18
2024,79,Z,V,115,334.3
2024,79,Z,PC,22,435.95
2024,79,Z,PV,1,312.59
2024,79,Z,CV,7,254.13
2024,80,Z,S,19425,606.37
2024,80,Z,P,313,566.94
2024,80,Z,C,1139,460.86
2024,80,Z,V,112,330.42
2024,80,Z,PC,18,430.86
2024,80,Z,PV,1,308.94
2024,80,Z,CV,7,251.14
2024,81,Z,S,18614,599.28
2024,81,Z,P,256,560.41
2024,81,Z,C,1106,455.44
2024,81,Z,V,108,326.66
2024,81,Z,PC,15,425.87
2024,81,Z,PV,1,305.4
2024,81,Z,CV,6,248.26
2024,82,Z,S,17735,592.3
2024,82,Z,P,209,553.77
2024,82,Z,C,1068,450.12
2024,82,Z,V,103,322.78
2024,82,Z,PC,13,420.89
2024,82,Z,CV,6,245.27
2024,83,Z,S,16794,585.22
2024,83,Z,P,169,547.23
2024,83,Z,C,1024,444.81
2024,83,Z,V,98,318.91
2024,83,Z,PC,10,415.91
2024,83,Z,CV,6,242.39
2024,84,Z,S,15795,578.13
2024,84,Z,P,136,540.59
2024,84,Z,C,976,439.38
2024,84,Z,V,93,315.14
2024,84,Z,PC,8,410.81
2024,84,Z,CV,6,239.51
2024,85,Z,S,14703,571.15
2024,85,Z,P,108,533.95
2024,85,Z,C,920,434.07
2024,85,Z,V,87,311.27
2024,85,Z,PC,7,405.83
2024,85,Z,CV,5,236.52
2024,86,Z,S,13581,564.07
2024,86,Z,P,86,527.41
2024,86,Z,C,861,428.64
2024,86,Z,V,81,307.39
2024,86,Z,PC,5,400.85
2024,86,Z,CV,5,233.64
2024,87,Z,S,12437,556.98
2024,87,Z,P,67,520.77
2024,87,Z,C,798,423.33
2024,87,Z,V,74,303.63
2024,87,Z,PC,4,395.86
2024,87,Z,CV,5,230.76
2024,88,Z,S,11282,550.0
2024,88,Z,P,52,514.24
2024,88,Z,C,733,418.01
2024,88,Z,V,68,299.75
2024,88,Z,PC,3,390.77
2024,88,Z,CV,4,227.77
2024,89,Z,S,10128,542.92
2024,89,Z,P,40,507.59
2024,89,Z,C,666,412.59
2024,89,Z,V,61,295.87
2024,89,Z,PC,3,385.79
2024,89,Z,CV,4,224.9
2024,90,Z,S,9024,535.83
2024,90,Z,P,30,501.06
2024,90,Z,C,601,407.27
2024,90,Z,V,55,292.0
2024,90,Z,PC,2,380.81
2024,90,Z,CV,4,221.91
2024,91,Z,S,7940,528.85
2024,91,Z,P,23,494.42
2024,91,Z,C,535,401.84
2024,91,Z,V,48,288.23
2024,91,Z,PC,2,375.82
2024,91,Z,CV,3,219.03
2024,92,Z,S,6889,521.77
2024,92,Z,P,17,487.88
2024,92,Z,C,470,396.53
2024,92,Z,V,42,284.36
2024,92,Z,PC,1,370.73
2024,92,Z,CV,3,216.15
2024,93,Z,S,5887,514.68
2024,93,Z,P,12,481.24
2024,93,Z,C,406,391.21
2024,93,Z,V,36,280.48
2024,93,Z,PC,1,365.75
2024,93,Z,CV,3,213.16
2024,94,Z,S,4947,507.7
2024,94,Z,P,9,474.71
2024,94,Z,C,345,385.79
